date,msci_em,msci_india,nasdaq100,msci_china
2025-09-12,44.1,640.2850149151964,1176.3402369385494,4.717463564305804
2025-09-15,44.22,639.751918367347,1181.8027210884354,4.731122448979592
2025-09-16,44.09,634.52914545761,1173.268161132648,4.675122197876285
2025-09-17,44.51,641.3393159498816,1173.3830003386386,4.736708432102946
2025-09-18,44.575,640.8767283217375,1193.2801629051417,4.6791956558628875
2025-09-19,44.605,638.5227707765667,1195.1634877384195,4.700272479564032
2025-09-22,44.56,640.3373665480427,1198.7798678190138,4.696237925775293
2025-09-23,44.865,642.6927058823529,1199.322894625476,4.686838764282691
2025-09-24,44.86,639.4863048479168,1199.4547158558405,4.732895970009372
2025-09-25,44.785,635.539785683669,1189.027003857694,4.789969995713673
2025-09-26,44.39,638.7016494316726,1195.282454491069,4.723955217502778
2025-09-29,44.88,638.4249074626864,1206.9936034115137,4.813987206823027
2025-09-30,44.925,638.335806699054,1199.0113355493054,4.819739197136283
2025-10-01,45.3,644.5611663398414,1205.8999062153637,4.838434649160201
2025-10-02,45.605,641.5516433327642,1215.127198224347,4.861703943998634
2025-10-03,45.725,649.4258529937827,1217.6134911847373,4.820713738182438
2025-10-06,46.04,648.596003074558,1221.9660090528653,4.83602357161158
2025-10-07,46.075,648.2635984555984,1231.059631059631,4.841269841269842
2025-10-08,46.25,650.692372269052,1234.4744538104248,4.844744538104249
2025-10-09,46.29,644.0914062094611,1241.501772896307,4.920868286776788
2025-10-10,44.775,637.2701910828026,1216.2162162162163,4.69099672921329
2025-10-13,45.85,641.6485995850622,1223.5477178423237,4.853907330567082
2025-10-14,45.29,638.1812046531666,1211.8914261094355,4.7759586385178805
2025-10-15,45.98,645.5631993817619,1226.8590073845096,4.812038468143568
2025-10-16,46.205,641.7947291862753,1223.410627192607,4.821596645845811
2025-10-17,45.775,642.1304898806969,1215.6896403742169,4.7420822247017425
2025-10-20,46.7,647.5490824742269,1240.578436426117,4.755154639175259
2025-10-21,46.505,654.8164511122608,1240.558717020176,4.81764097258148
2025-10-22,46.31,650.33443583118,1229.4573643410854,4.799741602067183
2025-10-23,46.73,646.4382267366791,1235.0865111474563,4.835585779461135
2025-10-24,47.085,654.1716385634408,1251.784946236559,4.87810752688172
2025-10-27,47.425,656.4879026024222,1269.949325775144,4.957914626814396
2025-10-28,47.235,657.109896995708,1276.3949356223175,4.946351931330472
2025-10-29,47.87,659.5590059487887,1287.890421588068,5.028450728511078
2025-10-30,47.555,657.4431474275832,1281.394811932555,4.989191526156506
2025-10-31,47.42,654.4714756372464,1293.566845847061,4.913733310213283
2025-11-03,47.755,652.3830283035251,1290.5018232332004,4.9270706719916655
2025-11-04,47.4,645.2311269813622,1275.3578644835393,4.901149625500784
2025-11-05,47.415,646.9227474823774,1284.9098424854235,4.912540248890435
2025-11-06,46.86,644.240769030917,1250.0216506451893,4.945007361219364
2025-11-07,46.095,640.3774129874622,1227.8426286208387,4.91785559878945
2025-11-10,47.345,646.6465654205607,1260.1246105919004,4.9519730010384215
2025-11-11,47.31,652.6283678756478,1258.3765112262522,4.91364421416235
2025-11-12,47.32,660.283143547274,1258.5280365769497,4.9020876466528644
2025-11-13,46.92,656.1842171782306,1230.4665119078325,4.92863898203078
2025-11-14,47.095,645.7532805507745,1239.2426850258175,4.873063683304647
2025-11-17,46.66,645.2419672131147,1242.1052631578946,4.8403796376186365
2025-11-18,46.145,633.8895414111755,1212.885395975473,4.827705328612143
2025-11-19,46.165,628.648210818308,1221.423283633842,4.867371705963939
2025-11-20,46.26,635.7097423440617,1236.0544807842455,4.8234579682484595
2025-11-21,45.425,633.8492468074016,1201.4594735470419,4.710711493354183
2025-11-24,45.99,639.920037326389,1238.0968750000002,4.720052083333334
2025-11-25,45.78,643.7672123779064,1225.1707148413866,4.759356902065866
2025-11-26,46.3,655.7762635846127,1249.138502673797,4.765395894428153
2025-11-27,46.245,654.6197386804657,1248.6416558861579,4.764984907287625
2025-11-28,46.395,658.9461836998707,1254.1612764122467,4.810263044415696
2025-12-01,46.32,653.5098708010335,1249.9569336778638,4.840654608096468
2025-12-02,46.2,652.3361059967306,1257.8508130431042,4.78361868708595
2025-12-03,46.085,662.2616026735218,1253.9845758354757,4.772836332476435
2025-12-04,46.205,662.816606544705,1265.653182169544,4.786137593403762
2025-12-05,46.715,664.4693119738877,1264.7311458512286,4.827349252705721
2025-12-08,46.52,662.5997181161913,1262.6332072877278,4.851323478858714
2025-12-09,46.43,663.313135483871,1267.1040860215053,4.847311827956989
2025-12-10,46.49,662.4742278091329,1256.5166923208483,4.808021207456815
2025-12-11,45.98,670.1210870676435,1249.2098313170898,4.783608791957745
2025-12-12,45.625,668.6277342419081,1230.15332197615,4.780664395229983
2025-12-15,45.675,666.5220634785569,1224.5276548672566,4.767273655547992
2025-12-16,44.975,666.6355865826664,1219.9897837561723,4.720756002043248
2025-12-17,44.94,662.2214413493483,1210.9072323025812,4.7952977255302836
2025-12-18,45.585,667.5760105793022,1229.2466513096153,4.807439638256122
2025-12-19,46.025,667.4591091561325,1240.2520498804236,4.8278954560983935
2025-12-22,46.02,670.2725221088436,1242.0068027210884,4.857568027210885
2025-12-23,46.065,671.6972969306427,1240.4612514838054,4.845684246226895
2025-12-24,46.3,672.3143097300051,1248.599083036169,4.876634403124469
2025-12-29,46.48,673.4952021746517,1243.7988447162759,4.880224260958206
2025-12-30,46.85,671.9128162778819,1249.1060786650773,4.927209262727737
2025-12-31,46.795,670.7018850574711,1246.279012345679,4.914857386121754
2026-01-02,47.8,670.3887362402936,1250.4479904428706,4.981227067155901
2026-01-05,48.585,685.8148634812287,1243.1740614334472,5.010665529010239
2026-01-06,49.1,688.8037990930093,1257.8210832548984,5.101822537862582
2026-01-07,48.845,687.7906939090208,1262.5717467660413,5.09080784716868
2026-01-08,48.7,687.9351861382742,1254.7606793618118,5.078057985932407
2026-01-09,49.075,689.5125169717282,1266.9932113087566,5.155968032998196
2026-01-12,49.515,690.138574612154,1266.1352532784776,5.179137738921745
2026-01-13,49.555,688.1205927325832,1269.8221802250666,5.134868138476076
2026-01-14,49.55,686.7900704346333,1250.3006356296169,5.108658306132967
2026-01-15,50.315,691.8383250043081,1270.7220403239703,5.167585731518179
2026-01-16,49.84,691.0074398551351,1263.6026558592741,5.117702854186428
2026-01-19,49.91,684.0072683555173,1240.851094890511,5.133104336625161
2026-01-20,49.245,677.1588365745478,1231.4909587171612,5.070624360286591
2026-01-21,49.83,681.098677452491,1230.863550761856,5.113507960965589
2026-01-22,50.245,689.0482606687085,1245.1931257444273,5.093925472179683
2026-01-23,49.97,685.7065169964485,1245.5606291222728,5.035514967021816
2026-01-26,49.905,686.7974804276455,1243.2022897550298,5.04402727502315
2026-01-27,50.32,683.8367029316503,1236.774354289511,4.960136201312184
2026-01-28,50.73,686.6347347724231,1249.4979919678715,4.980338018741633
2026-01-29,50.32,681.16634472387,1227.504386331356,5.024814103099674
2026-01-30,50.165,680.2871303173532,1242.7413909520594,5.0050641458474
2026-02-02,50.135,692.1508287386547,1245.7375519552124,4.943167359402833
2026-02-03,50.695,692.3834658994753,1234.3882213572517,4.979691995261465
2026-02-04,50.175,694.0999563781128,1224.9703540572589,5.018634592580043
2026-02-05,49.975,681.9586411889596,1202.2576645435245,5.0
2026-02-06,50.61,694.6049263710223,1201.7603249830738,5.008039945836154
2026-02-09,51.0,697.4967663476873,1207.4204650381937,5.03861327961051
2026-02-10,51.035,698.9955271565495,1220.7835883638809,5.037834202118716
2026-02-11,51.635,697.4921019376579,1210.2780117944396,5.035804549283909
2026-02-12,51.315,690.3580840845901,1197.2364984413177,5.03201617659449
2026-02-13,51.365,690.1630403640347,1200.9001432544028,5.005477374231061
2026-02-16,51.52,689.9768987341772,1193.0801687763712,5.0548523206751055
2026-02-17,51.52,687.0797859023031,1184.3415169155487,5.038808740403273
2026-02-18,52.145,690.924240366661,1217.9595993888984,5.105245289424546
2026-02-19,51.875,685.3818450560653,1210.6693849813116,5.081974176010873
